RecordingTime [ms],Time of Day [h:m:s:ms],Category Binocular,Index Binocular,Point of Regard Binocular X [px],Point of Regard Binocular Y [px],AOI Name Binocular
218876.1,01:39:22:549,-,-,0.0,0.0,-
218892.4,01:39:22:565,-,-,0.0,0.0,-
218909,01:39:22:582,-,-,0.0,0.0,-
218926.1,01:39:22:599,Visual Intake,2008,279.9,309.5,Spool 3
218942.1,01:39:22:615,Visual Intake,2008,279.9,309.5,Spool 3
218959.3,01:39:22:632,Visual Intake,2008,279.9,309.5,Spool 3
218975.5,01:39:22:648,Visual Intake,2008,279.9,309.5,Spool 3
218992,01:39:22:665,Visual Intake,2008,279.9,309.5,Spool 3
219008.9,01:39:22:682,Visual Intake,2008,279.9,309.5,Spool 3
219025.2,01:39:22:698,Visual Intake,2008,279.9,309.5,Spool 3
219042.3,01:39:22:715,Visual Intake,2008,279.9,309.5,Spool 3
219058.4,01:39:22:731,Visual Intake,2008,279.9,309.5,Spool 3
219075,01:39:22:748,Visual Intake,2008,279.9,309.5,Spool 3
219092.1,01:39:22:765,Visual Intake,2008,279.9,309.5,Spool 3
219108.1,01:39:22:781,Visual Intake,2008,279.9,309.5,Spool 3
219125.1,01:39:22:798,Visual Intake,2008,279.9,309.5,Spool 3
219141.2,01:39:22:814,Visual Intake,2008,279.9,309.5,Spool 3
219158.5,01:39:22:831,Visual Intake,2008,279.9,309.5,Spool 3
219175,01:39:22:848,Visual Intake,2008,279.9,309.5,Spool 3
219191.1,01:39:22:864,Visual Intake,2008,279.9,309.5,Spool 3
219207.8,01:39:22:881,Visual Intake,2008,279.9,309.5,Spool 3
219224.4,01:39:22:897,Visual Intake,2008,279.9,309.5,Spool 3
219240.8,01:39:22:914,Saccade,334,279.9,309.5,Spool 3
219258,01:39:22:931,-,-,0.0,0.0,-
219274,01:39:22:947,-,-,0.0,0.0,-
219290.5,01:39:22:964,-,-,0.0,0.0,-
219307.2,01:39:22:980,Visual Intake,2009,381.0,228.3,Spool 3
219323.7,01:39:22:997,Visual Intake,2009,381.0,228.3,Spool 3
219340.3,01:39:23:013,Visual Intake,2009,381.0,228.3,Spool 3
219356.9,01:39:23:030,Visual Intake,2009,381.0,228.3,Spool 3
219373.6,01:39:23:047,Visual Intake,2009,381.0,228.3,Spool 3
219390.2,01:39:23:063,Visual Intake,2009,381.0,228.3,Spool 3
219406.6,01:39:23:080,Visual Intake,2009,381.0,228.3,Spool 3
219423.3,01:39:23:096,Visual Intake,2009,381.0,228.3,Spool 3
219439.9,01:39:23:113,Visual Intake,2009,381.0,228.3,Spool 3
219456.6,01:39:23:130,Visual Intake,2009,381.0,228.3,Spool 3
219473.1,01:39:23:146,Visual Intake,2009,381.0,228.3,Spool 3
219489.6,01:39:23:163,Visual Intake,2009,381.0,228.3,Spool 3
219506.3,01:39:23:179,Visual Intake,2009,381.0,228.3,Spool 3
219522.8,01:39:23:196,Visual Intake,2009,381.0,228.3,Spool 3
219539.5,01:39:23:213,Visual Intake,2009,381.0,228.3,Spool 3
219556.1,01:39:23:229,Visual Intake,2009,381.0,228.3,Spool 3
219572.7,01:39:23:246,Visual Intake,2009,381.0,228.3,Spool 3
219589.3,01:39:23:262,Visual Intake,2009,381.0,228.3,Spool 3
219606.1,01:39:23:279,Visual Intake,2009,381.0,228.3,Spool 3
219622.7,01:39:23:296,Visual Intake,2009,381.0,228.3,Spool 3
219639.6,01:39:23:313,Visual Intake,2009,381.0,228.3,Spool 3
219655.8,01:39:23:329,Visual Intake,2009,381.0,228.3,Spool 3
219672.8,01:39:23:346,Visual Intake,2009,381.0,228.3,Spool 3
219689,01:39:23:362,Saccade,335,381.0,228.3,Spool 3
219706.3,01:39:23:379,-,-,0.0,0.0,-
219722.5,01:39:23:396,-,-,0.0,0.0,-
219738.7,01:39:23:412,Visual Intake,2010,447.3,254.6,Spool 3
219755.7,01:39:23:429,Visual Intake,2010,447.3,254.6,Spool 3
219771.8,01:39:23:445,Visual Intake,2010,447.3,254.6,Spool 3
219788.6,01:39:23:462,Visual Intake,2010,447.3,254.6,Spool 3
219805.3,01:39:23:478,Visual Intake,2010,447.3,254.6,Spool 3
219821.8,01:39:23:495,Visual Intake,2010,447.3,254.6,Spool 3
219838.7,01:39:23:512,Visual Intake,2010,447.3,254.6,Spool 3
219854.8,01:39:23:528,Visual Intake,2010,447.3,254.6,Spool 3
219872.1,01:39:23:545,Visual Intake,2010,447.3,254.6,Spool 3
219888.4,01:39:23:561,Visual Intake,2010,447.3,254.6,Spool 3
219904.7,01:39:23:578,Visual Intake,2010,447.3,254.6,Spool 3
219921.8,01:39:23:595,Visual Intake,2010,447.3,254.6,Spool 3
219938,01:39:23:611,Visual Intake,2010,447.3,254.6,Spool 3
219954.8,01:39:23:628,Visual Intake,2010,447.3,254.6,Spool 3
219971.4,01:39:23:644,Visual Intake,2010,447.3,254.6,Spool 3
219987.5,01:39:23:661,Visual Intake,2010,447.3,254.6,Spool 3
220004.7,01:39:23:678,Visual Intake,2010,447.3,254.6,Spool 3
220020.8,01:39:23:694,Visual Intake,2010,447.3,254.6,Spool 3
220037.8,01:39:23:711,Visual Intake,2010,447.3,254.6,Spool 3
220054.6,01:39:23:728,Visual Intake,2010,447.3,254.6,Spool 3
220070.6,01:39:23:744,Visual Intake,2010,447.3,254.6,Spool 3
220087.5,01:39:23:760,Visual Intake,2010,447.3,254.6,Spool 3
220103.8,01:39:23:777,Visual Intake,2010,447.3,254.6,Spool 3
220120.4,01:39:23:793,Visual Intake,2010,447.3,254.6,Spool 3
220137.1,01:39:23:810,Visual Intake,2010,447.3,254.6,Spool 3
220153.7,01:39:23:827,Visual Intake,2010,447.3,254.6,Spool 3
220170.4,01:39:23:843,Visual Intake,2010,447.3,254.6,Spool 3
220186.9,01:39:23:860,Visual Intake,2010,447.3,254.6,Spool 3
220203.5,01:39:23:876,Visual Intake,2010,447.3,254.6,Spool 3
220220.4,01:39:23:893,Visual Intake,2010,447.3,254.6,Spool 3
220236.5,01:39:23:909,Visual Intake,2010,447.3,254.6,Spool 3
220253.3,01:39:23:926,Visual Intake,2010,447.3,254.6,Spool 3
220269.9,01:39:23:943,Visual Intake,2010,447.3,254.6,Spool 3
220286.3,01:39:23:959,Visual Intake,2010,447.3,254.6,Spool 3
220303.5,01:39:23:977,Saccade,336,447.3,254.6,Spool 3
220319.6,01:39:23:993,-,-,0.0,0.0,-
220336.2,01:39:24:009,-,-,0.0,0.0,-
220352.8,01:39:24:026,Visual Intake,2011,610.5,136.6,Spool 3
220369.3,01:39:24:042,Visual Intake,2011,610.5,136.6,Spool 3
220386.3,01:39:24:059,Visual Intake,2011,610.5,136.6,Spool 3
220402.5,01:39:24:075,Visual Intake,2011,610.5,136.6,Spool 3
220419.4,01:39:24:092,Visual Intake,2011,610.5,136.6,Spool 3
220435.7,01:39:24:109,Visual Intake,2011,610.5,136.6,Spool 3
220452.4,01:39:24:125,Visual Intake,2011,610.5,136.6,Spool 3
220469.1,01:39:24:142,Visual Intake,2011,610.5,136.6,Spool 3
220485.6,01:39:24:159,Visual Intake,2011,610.5,136.6,Spool 3
220502.7,01:39:24:176,Visual Intake,2011,610.5,136.6,Spool 3
220518.8,01:39:24:192,Visual Intake,2011,610.5,136.6,Spool 3
220535.6,01:39:24:209,Visual Intake,2011,610.5,136.6,Spool 3
220552.4,01:39:24:225,Visual Intake,2011,610.5,136.6,Spool 3
220568.3,01:39:24:241,Visual Intake,2011,610.5,136.6,Spool 3
220585.7,01:39:24:259,Visual Intake,2011,610.5,136.6,Spool 3
220601.7,01:39:24:275,Visual Intake,2011,610.5,136.6,Spool 3
220618.4,01:39:24:291,Visual Intake,2011,610.5,136.6,Spool 3
220635.3,01:39:24:308,Visual Intake,2011,610.5,136.6,Spool 3
220651.5,01:39:24:324,Visual Intake,2011,610.5,136.6,Spool 3
220668.2,01:39:24:341,Visual Intake,2011,610.5,136.6,Spool 3
220684.6,01:39:24:358,Visual Intake,2011,610.5,136.6,Spool 3
220701.4,01:39:24:374,Visual Intake,2011,610.5,136.6,Spool 3
220718.4,01:39:24:391,Visual Intake,2011,610.5,136.6,Spool 3
220734.4,01:39:24:407,Visual Intake,2011,610.5,136.6,Spool 3
220751.3,01:39:24:424,Visual Intake,2011,610.5,136.6,Spool 3
220767.6,01:39:24:441,Visual Intake,2011,610.5,136.6,Spool 3
220784.7,01:39:24:458,Visual Intake,2011,610.5,136.6,Spool 3
220801.4,01:39:24:474,Visual Intake,2011,610.5,136.6,Spool 3
220817.4,01:39:24:490,Visual Intake,2011,610.5,136.6,Spool 3
220834.4,01:39:24:507,Visual Intake,2011,610.5,136.6,Spool 3
220850.7,01:39:24:524,Visual Intake,2011,610.5,136.6,Spool 3
220867.5,01:39:24:541,Visual Intake,2011,610.5,136.6,Spool 3
220884.2,01:39:24:557,Visual Intake,2011,610.5,136.6,Spool 3
220900.3,01:39:24:573,Visual Intake,2011,610.5,136.6,Spool 3
220917.6,01:39:24:591,Visual Intake,2011,610.5,136.6,Spool 3
220933.6,01:39:24:607,Visual Intake,2011,610.5,136.6,Spool 3
220950.6,01:39:24:624,Visual Intake,2011,610.5,136.6,Spool 3
220967.4,01:39:24:640,Visual Intake,2011,610.5,136.6,Spool 3
220983.3,01:39:24:656,Visual Intake,2011,610.5,136.6,Spool 3
221000.4,01:39:24:673,Visual Intake,2011,610.5,136.6,Spool 3
221016.4,01:39:24:689,Visual Intake,2011,610.5,136.6,Spool 3
221033.4,01:39:24:706,Saccade,337,610.5,136.6,Spool 3
221050.2,01:39:24:723,-,-,0.0,0.0,-
221066.2,01:39:24:739,-,-,0.0,0.0,-
221083.5,01:39:24:757,Visual Intake,2012,676.5,-1.4,-
221099.3,01:39:24:772,Visual Intake,2012,676.5,-1.4,-
221116.7,01:39:24:790,Visual Intake,2012,676.5,-1.4,-
221133.1,01:39:24:806,Visual Intake,2012,676.5,-1.4,-
221149.3,01:39:24:822,Visual Intake,2012,676.5,-1.4,-
221166,01:39:24:839,Visual Intake,2012,676.5,-1.4,-
221183.2,01:39:24:856,Visual Intake,2012,676.5,-1.4,-
221199.1,01:39:24:872,Visual Intake,2012,676.5,-1.4,-
221216.2,01:39:24:889,Visual Intake,2012,676.5,-1.4,-
221232.2,01:39:24:905,Visual Intake,2012,676.5,-1.4,-
221249.5,01:39:24:922,-,-,676.5,-1.4,-
221265.9,01:39:24:939,-,-,0.0,0.0,-
221282.1,01:39:24:955,-,-,0.0,0.0,-
221299,01:39:24:972,-,-,0.0,0.0,-
221315.3,01:39:24:988,-,-,0.0,0.0,-
221331.9,01:39:25:005,-,-,0.0,0.0,-
221348.5,01:39:25:021,-,-,0.0,0.0,-
221365.3,01:39:25:038,-,-,0.0,0.0,-
221382,01:39:25:055,-,-,0.0,0.0,-
221398.2,01:39:25:071,-,-,0.0,0.0,-
221415.3,01:39:25:088,-,-,0.0,0.0,-
221432.1,01:39:25:105,-,-,0.0,0.0,-
221448.2,01:39:25:121,-,-,0.0,0.0,-
221465.1,01:39:25:138,-,-,0.0,0.0,-
221481.3,01:39:25:154,-,-,0.0,0.0,-
221498.2,01:39:25:171,-,-,0.0,0.0,-
221514.5,01:39:25:188,-,-,0.0,0.0,White Space
221531.1,01:39:25:204,-,-,0.0,0.0,White Space
221547.6,01:39:25:221,-,-,0.0,0.0,White Space
221564.2,01:39:25:237,-,-,0.0,0.0,White Space
221581.4,01:39:25:254,-,-,0.0,0.0,White Space
221597.7,01:39:25:271,-,-,0.0,0.0,White Space
221614,01:39:25:287,-,-,0.0,0.0,White Space
221631,01:39:25:304,-,-,0.0,0.0,White Space
221647.1,01:39:25:320,-,-,0.0,0.0,White Space
221664.2,01:39:25:337,-,-,0.0,0.0,White Space
221680.4,01:39:25:353,-,-,0.0,0.0,White Space
221697,01:39:25:370,-,-,0.0,0.0,White Space
221713.7,01:39:25:387,-,-,0.0,0.0,-
221730.1,01:39:25:403,-,-,0.0,0.0,-
221747.4,01:39:25:420,Visual Intake,2014,969.5,1422.3,-
221763.9,01:39:25:437,Visual Intake,2014,969.5,1422.3,-
221779.9,01:39:25:453,Visual Intake,2014,969.5,1422.3,-
221796.6,01:39:25:470,Visual Intake,2014,969.5,1422.3,-
221813.1,01:39:25:486,Visual Intake,2014,969.5,1422.3,-
221830.1,01:39:25:503,Saccade,338,969.5,1422.3,-
221846.5,01:39:25:519,-,-,0.0,0.0,-
221862.8,01:39:25:536,-,-,0.0,0.0,-
221880.1,01:39:25:553,-,-,0.0,0.0,-
221896.1,01:39:25:569,-,-,0.0,0.0,-
221912.9,01:39:25:586,-,-,0.0,0.0,-
221929.4,01:39:25:602,-,-,0.0,0.0,-
221945.8,01:39:25:619,-,-,0.0,0.0,-
221962.3,01:39:25:635,-,-,0.0,0.0,-
221979.1,01:39:25:652,Visual Intake,2015,434.6,75.5,Spool 3
221996.2,01:39:25:669,Visual Intake,2015,434.6,75.5,Spool 3
222012.6,01:39:25:686,Visual Intake,2015,434.6,75.5,Spool 3
222028.9,01:39:25:702,Visual Intake,2015,434.6,75.5,Spool 3
222045.8,01:39:25:719,Visual Intake,2015,434.6,75.5,Spool 3
222062.1,01:39:25:735,Visual Intake,2015,434.6,75.5,Spool 3
222079.1,01:39:25:752,Visual Intake,2015,434.6,75.5,Spool 3
222095.3,01:39:25:768,Saccade,339,434.6,75.5,Spool 3
222111.8,01:39:25:785,-,-,0.0,0.0,-
222128.7,01:39:25:802,-,-,0.0,0.0,-
222145,01:39:25:818,-,-,0.0,0.0,-
222162.1,01:39:25:835,Visual Intake,2016,540.2,151.7,Spool 3
222178.4,01:39:25:851,Visual Intake,2016,540.2,151.7,Spool 3
222195,01:39:25:868,Visual Intake,2016,540.2,151.7,Spool 3
222212,01:39:25:885,Visual Intake,2016,540.2,151.7,Spool 3
222228.1,01:39:25:901,Visual Intake,2016,540.2,151.7,Spool 3
222245.2,01:39:25:918,Visual Intake,2016,540.2,151.7,Spool 3
222261.9,01:39:25:935,Visual Intake,2016,540.2,151.7,Spool 3
222277.9,01:39:25:951,Visual Intake,2016,540.2,151.7,Spool 3
222294.5,01:39:25:968,Visual Intake,2016,540.2,151.7,Spool 3
222311,01:39:25:984,Saccade,340,540.2,151.7,Spool 3
222327.8,01:39:26:001,-,-,0.0,0.0,-
222344.7,01:39:26:018,-,-,0.0,0.0,-
222360.6,01:39:26:034,Visual Intake,2017,427.8,245.2,Spool 3
222377.9,01:39:26:051,Visual Intake,2017,427.8,245.2,Spool 3
222394,01:39:26:067,Visual Intake,2017,427.8,245.2,Spool 3
222411,01:39:26:084,Visual Intake,2017,427.8,245.2,Spool 3
222427.3,01:39:26:100,Visual Intake,2017,427.8,245.2,Spool 3
222443.9,01:39:26:117,Visual Intake,2017,427.8,245.2,Spool 3
222460.5,01:39:26:134,Visual Intake,2017,427.8,245.2,Spool 3
222477.1,01:39:26:150,Visual Intake,2017,427.8,245.2,Spool 3
222493.6,01:39:26:167,Visual Intake,2017,427.8,245.2,Spool 3
222510.5,01:39:26:184,Visual Intake,2017,427.8,245.2,Spool 3
222526.7,01:39:26:200,Visual Intake,2017,427.8,245.2,Spool 3
222543.9,01:39:26:217,Visual Intake,2017,427.8,245.2,Spool 3
222560,01:39:26:233,Visual Intake,2017,427.8,245.2,Spool 3
222576.8,01:39:26:250,Saccade,341,427.8,245.2,Spool 3
222593.3,01:39:26:266,-,-,0.0,0.0,-
222609.8,01:39:26:283,-,-,0.0,0.0,-
222626.8,01:39:26:300,-,-,0.0,0.0,-
222642.9,01:39:26:316,Visual Intake,2018,279.1,290.8,Spool 3
222659.6,01:39:26:333,Visual Intake,2018,279.1,290.8,Spool 3
222676.7,01:39:26:350,Visual Intake,2018,279.1,290.8,Spool 3
222692.6,01:39:26:366,Visual Intake,2018,279.1,290.8,Spool 3
222709.8,01:39:26:383,Visual Intake,2018,279.1,290.8,Spool 3
222726,01:39:26:399,Visual Intake,2018,279.1,290.8,Spool 3
222743.1,01:39:26:416,Visual Intake,2018,279.1,290.8,Spool 3
222759.4,01:39:26:432,Visual Intake,2018,279.1,290.8,Spool 3
222775.6,01:39:26:449,Visual Intake,2018,279.1,290.8,Spool 3
222792.7,01:39:26:466,Visual Intake,2018,279.1,290.8,Spool 3
222809,01:39:26:482,Visual Intake,2018,279.1,290.8,Spool 3
222826.1,01:39:26:499,Visual Intake,2018,279.1,290.8,Spool 3
222842.4,01:39:26:515,Visual Intake,2018,279.1,290.8,Spool 3
222858.8,01:39:26:532,Visual Intake,2018,279.1,290.8,Spool 3
222875.6,01:39:26:549,Visual Intake,2018,279.1,290.8,Spool 3
222892.1,01:39:26:565,Visual Intake,2018,279.1,290.8,Spool 3
222908.6,01:39:26:582,-,-,279.1,290.8,Spool 3
222925.1,01:39:26:598,-,-,0.0,0.0,-
222941.7,01:39:26:615,-,-,0.0,0.0,-
222958.6,01:39:26:632,-,-,0.0,0.0,-
222974.7,01:39:26:648,-,-,0.0,0.0,-
222991.9,01:39:26:665,-,-,0.0,0.0,-
223008.3,01:39:26:681,-,-,0.0,0.0,-
223024.6,01:39:26:698,-,-,0.0,0.0,-
223041.4,01:39:26:714,-,-,0.0,0.0,-
223058.3,01:39:26:731,-,-,0.0,0.0,-
223074.3,01:39:26:747,-,-,0.0,0.0,-
223091.3,01:39:26:764,-,-,0.0,0.0,-
223107.7,01:39:26:781,-,-,0.0,0.0,-
223124.3,01:39:26:797,-,-,0.0,0.0,White Space
223141.3,01:39:26:814,-,-,0.0,0.0,White Space
223157.5,01:39:26:830,-,-,0.0,0.0,White Space
223174.2,01:39:26:847,-,-,0.0,0.0,White Space
223190.6,01:39:26:864,-,-,0.0,0.0,White Space
223207.3,01:39:26:880,-,-,0.0,0.0,White Space
223224,01:39:26:897,-,-,0.0,0.0,White Space
223240.3,01:39:26:913,-,-,0.0,0.0,White Space
223256.9,01:39:26:930,-,-,0.0,0.0,-
223273.5,01:39:26:946,-,-,0.0,0.0,-
223290.2,01:39:26:963,-,-,0.0,0.0,-
223307.1,01:39:26:980,-,-,0.0,0.0,White Space
223323.2,01:39:26:996,-,-,0.0,0.0,White Space
223340,01:39:27:013,-,-,0.0,0.0,White Space
223356.5,01:39:27:029,-,-,0.0,0.0,White Space
223373.5,01:39:27:047,-,-,0.0,0.0,White Space
223390.3,01:39:27:063,-,-,0.0,0.0,White Space
223406.3,01:39:27:079,-,-,0.0,0.0,White Space
223423.2,01:39:27:096,-,-,0.0,0.0,White Space
223439.5,01:39:27:112,-,-,0.0,0.0,-
223456.2,01:39:27:129,-,-,0.0,0.0,-
223473.2,01:39:27:146,-,-,0.0,0.0,-
223489.2,01:39:27:162,Visual Intake,2021,171.1,1695.1,-
223506.2,01:39:27:179,Visual Intake,2021,171.1,1695.1,-
223522.4,01:39:27:195,Visual Intake,2021,171.1,1695.1,-
223539.4,01:39:27:212,Visual Intake,2021,171.1,1695.1,-
223556.1,01:39:27:229,Visual Intake,2021,171.1,1695.1,-
223572.3,01:39:27:245,Visual Intake,2021,171.1,1695.1,-
223589.1,01:39:27:262,Visual Intake,2021,171.1,1695.1,-
223605.4,01:39:27:278,Visual Intake,2021,171.1,1695.1,-
223622.4,01:39:27:295,Saccade,342,171.1,1695.1,-
223638.8,01:39:27:312,-,-,0.0,0.0,-
223655.2,01:39:27:328,-,-,0.0,0.0,-
223672.2,01:39:27:345,-,-,0.0,0.0,-
223688.3,01:39:27:361,Visual Intake,2022,169.0,293.1,Spool 3
223705.5,01:39:27:379,Visual Intake,2022,169.0,293.1,Spool 3
223722.2,01:39:27:395,Visual Intake,2022,169.0,293.1,Spool 3
223738.2,01:39:27:411,Visual Intake,2022,169.0,293.1,Spool 3
223755.1,01:39:27:428,Visual Intake,2022,169.0,293.1,Spool 3
223771.3,01:39:27:444,Visual Intake,2022,169.0,293.1,Spool 3
223788.1,01:39:27:461,Visual Intake,2022,169.0,293.1,Spool 3
223805.2,01:39:27:478,Visual Intake,2022,169.0,293.1,Spool 3
223821.3,01:39:27:494,Visual Intake,2022,169.0,293.1,Spool 3
223838.1,01:39:27:511,Visual Intake,2022,169.0,293.1,Spool 3
223854.5,01:39:27:527,Visual Intake,2022,169.0,293.1,Spool 3
223871,01:39:27:544,Visual Intake,2022,169.0,293.1,Spool 3
223887.9,01:39:27:561,Visual Intake,2022,169.0,293.1,Spool 3
223904.3,01:39:27:577,Visual Intake,2022,169.0,293.1,Spool 3
223920.9,01:39:27:594,Visual Intake,2022,169.0,293.1,Spool 3
223937.5,01:39:27:611,Visual Intake,2022,169.0,293.1,Spool 3
223954.5,01:39:27:627,Visual Intake,2022,169.0,293.1,Spool 3
223971,01:39:27:644,Visual Intake,2022,169.0,293.1,Spool 3
223987.4,01:39:27:660,Visual Intake,2022,169.0,293.1,Spool 3
224004.1,01:39:27:677,Visual Intake,2022,169.0,293.1,Spool 3
224020.2,01:39:27:693,Visual Intake,2022,169.0,293.1,Spool 3
224037.4,01:39:27:710,Visual Intake,2022,169.0,293.1,Spool 3
224053.6,01:39:27:727,Visual Intake,2022,169.0,293.1,Spool 3
224070.3,01:39:27:743,Visual Intake,2022,169.0,293.1,Spool 3
224086.9,01:39:27:760,Visual Intake,2022,169.0,293.1,Spool 3
224103.4,01:39:27:776,Visual Intake,2022,169.0,293.1,Spool 3
224119.9,01:39:27:793,Visual Intake,2022,169.0,293.1,Spool 3
224136.9,01:39:27:810,Saccade,343,169.0,293.1,Spool 3
224152.9,01:39:27:826,-,-,0.0,0.0,-
224169.7,01:39:27:843,-,-,0.0,0.0,-
224186.4,01:39:27:859,Visual Intake,2023,110.3,391.4,Spool 3
224203.3,01:39:27:876,Visual Intake,2023,110.3,391.4,Spool 3
224220.1,01:39:27:893,Visual Intake,2023,110.3,391.4,Spool 3
224236.3,01:39:27:909,Visual Intake,2023,110.3,391.4,Spool 3
224253.1,01:39:27:926,Visual Intake,2023,110.3,391.4,Spool 3
224269.2,01:39:27:942,Visual Intake,2023,110.3,391.4,Spool 3
224286.2,01:39:27:959,Visual Intake,2023,110.3,391.4,Spool 3
224302.5,01:39:27:976,Visual Intake,2023,110.3,391.4,Spool 3
224318.9,01:39:27:992,Visual Intake,2023,110.3,391.4,Spool 3
224335.6,01:39:28:009,Saccade,344,110.3,391.4,Spool 3
224352.2,01:39:28:025,-,-,0.0,0.0,-
224368.7,01:39:28:042,Visual Intake,2024,137.2,423.6,Spool 3
224385.3,01:39:28:058,Visual Intake,2024,137.2,423.6,Spool 3
224401.9,01:39:28:075,Visual Intake,2024,137.2,423.6,Spool 3
224418.6,01:39:28:092,Visual Intake,2024,137.2,423.6,Spool 3
224435.2,01:39:28:108,Visual Intake,2024,137.2,423.6,Spool 3
224451.7,01:39:28:125,Visual Intake,2024,137.2,423.6,Spool 3
224468.3,01:39:28:141,Visual Intake,2024,137.2,423.6,Spool 3
224484.9,01:39:28:158,Saccade,345,137.2,423.6,Spool 3
224501.5,01:39:28:174,-,-,0.0,0.0,-
224518,01:39:28:191,Visual Intake,2025,93.3,391.9,Spool 3
224534.7,01:39:28:208,Visual Intake,2025,93.3,391.9,Spool 3
224551.3,01:39:28:224,Visual Intake,2025,93.3,391.9,Spool 3
224567.8,01:39:28:241,Visual Intake,2025,93.3,391.9,Spool 3
224584.4,01:39:28:257,Visual Intake,2025,93.3,391.9,Spool 3
224601,01:39:28:274,Visual Intake,2025,93.3,391.9,Spool 3
224617.7,01:39:28:291,Visual Intake,2025,93.3,391.9,Spool 3
224634.3,01:39:28:307,Visual Intake,2025,93.3,391.9,Spool 3
224650.8,01:39:28:324,Visual Intake,2025,93.3,391.9,Spool 3
224667.8,01:39:28:341,Saccade,346,93.3,391.9,Spool 3
224684.2,01:39:28:357,-,-,0.0,0.0,-
224701.3,01:39:28:374,-,-,0.0,0.0,-
224717.7,01:39:28:391,-,-,0.0,0.0,-
224733.9,01:39:28:407,-,-,0.0,0.0,-
224751.1,01:39:28:424,-,-,0.0,0.0,-
224767.1,01:39:28:440,-,-,0.0,0.0,-
224783.9,01:39:28:457,Visual Intake,2026,118.9,404.3,Spool 3
224800.7,01:39:28:474,Visual Intake,2026,118.9,404.3,Spool 3
224816.9,01:39:28:490,Visual Intake,2026,118.9,404.3,Spool 3
224834,01:39:28:507,Visual Intake,2026,118.9,404.3,Spool 3
224850.1,01:39:28:523,Visual Intake,2026,118.9,404.3,Spool 3
224867.3,01:39:28:540,Visual Intake,2026,118.9,404.3,Spool 3
224883.8,01:39:28:557,Visual Intake,2026,118.9,404.3,Spool 3
224900,01:39:28:573,Visual Intake,2026,118.9,404.3,Spool 3
224917,01:39:28:590,Saccade,347,118.9,404.3,Spool 3
224933.2,01:39:28:606,-,-,0.0,0.0,-
224950.2,01:39:28:623,-,-,0.0,0.0,-
224966.7,01:39:28:640,-,-,0.0,0.0,-
224983,01:39:28:656,Visual Intake,2027,185.6,198.3,Spool 3
224999.8,01:39:28:673,Visual Intake,2027,185.6,198.3,Spool 3
225016.2,01:39:28:689,Visual Intake,2027,185.6,198.3,Spool 3
225032.7,01:39:28:706,Visual Intake,2027,185.6,198.3,Spool 3
225049.8,01:39:28:723,Visual Intake,2027,185.6,198.3,Spool 3
225066,01:39:28:739,Visual Intake,2027,185.6,198.3,Spool 3
225082.7,01:39:28:756,Visual Intake,2027,185.6,198.3,Spool 3
225099.6,01:39:28:773,Visual Intake,2027,185.6,198.3,Spool 3
225115.7,01:39:28:789,Visual Intake,2027,185.6,198.3,Spool 3
225132.6,01:39:28:806,Saccade,348,185.6,198.3,Spool 3
225148.7,01:39:28:822,-,-,0.0,0.0,-
225165.7,01:39:28:839,-,-,0.0,0.0,-
225182.5,01:39:28:855,-,-,0.0,0.0,-
225198.4,01:39:28:871,Visual Intake,2028,75.5,450.9,Spool 3
225215.7,01:39:28:889,Visual Intake,2028,75.5,450.9,Spool 3
225231.7,01:39:28:905,Visual Intake,2028,75.5,450.9,Spool 3
225248.4,01:39:28:921,Visual Intake,2028,75.5,450.9,Spool 3
225265.1,01:39:28:938,Visual Intake,2028,75.5,450.9,Spool 3
225281.5,01:39:28:954,Visual Intake,2028,75.5,450.9,Spool 3
225298.7,01:39:28:972,Visual Intake,2028,75.5,450.9,Spool 3
225314.7,01:39:28:988,Visual Intake,2028,75.5,450.9,Spool 3
225331.8,01:39:29:005,Visual Intake,2028,75.5,450.9,Spool 3
225348.4,01:39:29:021,Visual Intake,2028,75.5,450.9,Spool 3
225364.4,01:39:29:037,Visual Intake,2028,75.5,450.9,Spool 3
225381.7,01:39:29:055,Visual Intake,2028,75.5,450.9,Spool 3
225397.9,01:39:29:071,Saccade,349,75.5,450.9,Spool 3
225414.4,01:39:29:087,-,-,0.0,0.0,-
225431.2,01:39:29:104,-,-,0.0,0.0,-
225447.6,01:39:29:121,-,-,0.0,0.0,-
225464.2,01:39:29:137,Visual Intake,2029,208.6,354.2,Spool 3
225480.7,01:39:29:154,Visual Intake,2029,208.6,354.2,Spool 3
225497.8,01:39:29:171,Visual Intake,2029,208.6,354.2,Spool 3
225514,01:39:29:187,Visual Intake,2029,208.6,354.2,Spool 3
225530.5,01:39:29:203,Visual Intake,2029,208.6,354.2,Spool 3
225547.5,01:39:29:221,Visual Intake,2029,208.6,354.2,Spool 3
225563.8,01:39:29:237,Visual Intake,2029,208.6,354.2,Spool 3
225580.8,01:39:29:254,Visual Intake,2029,208.6,354.2,Spool 3
225597.6,01:39:29:271,Visual Intake,2029,208.6,354.2,Spool 3
225613.6,01:39:29:287,Visual Intake,2029,208.6,354.2,Spool 3
225630.4,01:39:29:303,Visual Intake,2029,208.6,354.2,Spool 3
225646.6,01:39:29:320,Visual Intake,2029,208.6,354.2,Spool 3
225663.6,01:39:29:337,Visual Intake,2029,208.6,354.2,Spool 3
